,player_id,player,statsbomb_name_norm,Player Name,fifa_name_norm,match_name_norm,Att. Position,Finishing,Shot Power,Long Shots,Volleys,Penalties,Heading,Source,match_method,match_score
123,3645.0,Gary Cahill,gary cahill,Gary Cahill,gary cahill,gary cahill,45.0,56.0,63.0,66.0,47.0,53.0,86.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
124,42902.0,Adam Johnson,adam johnson,Adam Johnson,adam johnson,adam johnson,77.0,75.0,74.0,78.0,67.0,68.0,44.0,manual_fifa_index,exact,100
125,2988.0,Memphis Depay,memphis depay,Memphis Depay,memphis depay,memphis depay,76.0,73.0,88.0,81.0,69.0,66.0,55.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
126,3325.0,Marko Arnautović,marko arnautovic,Marko Arnautović,marko arnautovic,marko arnautovic,78.0,73.0,76.0,69.0,79.0,78.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
127,3467.0,Erik Pieters,erik pieters,Erik Pieters,erik pieters,erik pieters,61.0,32.0,51.0,36.0,34.0,65.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
128,20039.0,Anthony Martial,anthony martial,Anthony Martial,anthony martial,anthony martial,80.0,81.0,80.0,68.0,74.0,71.0,72.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
129,4891.0,Ibrahim Afellay,ibrahim afellay,Ibrahim Afellay,ibrahim afellay,ibrahim afellay,73.0,71.0,75.0,76.0,72.0,70.0,46.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
130,3636.0,Charlie Adam,charlie adam,Charlie Adam,charlie adam,charlie adam,77.0,74.0,85.0,81.0,75.0,83.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
131,3626.0,Ben Watson,ben watson,Ben Watson,ben watson,ben watson,64.0,67.0,73.0,63.0,63.0,78.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
132,40118.0,Ikechi Anya,ikechi anya,Ikechi Anya,ikechi anya,ikechi anya,72.0,59.0,77.0,51.0,46.0,55.0,53.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
133,3533.0,Xherdan Shaqiri,xherdan shaqiri,Xherdan Shaqiri,xherdan shaqiri,xherdan shaqiri,77.0,74.0,84.0,78.0,76.0,65.0,37.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
134,3670.0,Jonathan Walters,jonathan walters,Jonathan Walters,jonathan walters,jonathan walters,75.0,75.0,73.0,69.0,67.0,72.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
135,3721.0,Etienne Capoue,etienne capoue,Etienne Capoue,etienne capoue,etienne capoue,62.0,57.0,73.0,68.0,59.0,52.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
136,3480.0,Geoff Cameron,geoff cameron,Geoff Cameron,geoff cameron,geoff cameron,62.0,54.0,65.0,59.0,56.0,63.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
137,4597.0,Fabian Delph,fabian delph,Fabian Delph,fabian delph,fabian delph,71.0,63.0,80.0,73.0,59.0,65.0,53.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
138,4724.0,Glen Johnson,glen johnson,Glen Johnson,glen johnson,glen johnson,68.0,58.0,79.0,70.0,56.0,60.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
139,9625.0,Glenn Whelan,glenn whelan,Glenn Whelan,glenn whelan,glenn whelan,61.0,65.0,70.0,67.0,59.0,65.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
140,3085.0,Glenn Murray,glenn murray,Glenn Murray,glenn murray,glenn murray,78.0,77.0,74.0,68.0,65.0,75.0,79.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
141,40218.0,Sylvain Distin,sylvain distin,Sylvain Distin,sylvain distin,sylvain distin,48.0,30.0,41.0,31.0,59.0,47.0,82.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
142,8251.0,Marco van Ginkel,marco van ginkel,Marco van Ginkel,marco van ginkel,marco van ginkel,75.0,72.0,75.0,75.0,72.0,64.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
143,28782.0,Ritchie De Laet,ritchie de laet,Ritchie De Laet,ritchie de laet,ritchie de laet,58.0,38.0,61.0,42.0,24.0,40.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
144,9648.0,Paddy McNair,paddy mcnair,Paddy McNair,paddy mcnair,paddy mcnair,42.0,36.0,42.0,40.0,43.0,43.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
145,3963.0,Victor Moses,victor moses,Victor Moses,victor moses,victor moses,76.0,70.0,75.0,68.0,63.0,71.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
146,27853.0,Mauro Matías Zárate,mauro matias zarate,Mauro Zárate,mauro zarate,mauro matias zarate,79.0,75.0,80.0,82.0,78.0,70.0,58.0,manual_fifa_index,exact,100
147,4280.0,Winston Reid,winston reid,Winston Reid,winston reid,winston reid,42.0,46.0,75.0,53.0,30.0,55.0,83.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
148,4587.0,Matteo Darmian,matteo darmian,Matteo Darmian,matteo darmian,matteo darmian,64.0,38.0,69.0,56.0,59.0,45.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
149,10958.0,Chris Smalling,chris smalling,Chris Smalling,chris smalling,chris smalling,42.0,23.0,42.0,35.0,54.0,52.0,85.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
150,3293.0,Jesse Lingard,jesse lingard,Jesse Lingard,jesse lingard,jesse lingard,76.0,73.0,66.0,60.0,54.0,63.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
151,3600.0,Morgan Schneiderlin,morgan schneiderlin,Morgan Schneiderlin,morgan schneiderlin,morgan schneiderlin,67.0,64.0,71.0,56.0,56.0,56.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
152,3874.0,Mark Noble,mark noble,Mark Noble,mark noble,mark noble,64.0,61.0,74.0,68.0,68.0,88.0,62.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
153,18414.0,Bastian Schweinsteiger,bastian schweinsteiger,Bastian Schweinsteiger,bastian schweinsteiger,bastian schweinsteiger,80.0,73.0,84.0,81.0,82.0,83.0,79.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
154,4751.0,Michael Carrick,michael carrick,Michael Carrick,michael carrick,michael carrick,59.0,59.0,78.0,71.0,67.0,64.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
155,3490.0,James Morrison,james morrison,James Morrison,james morrison,james morrison,73.0,72.0,80.0,78.0,83.0,69.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
156,20527.0,Jonas Olsson,jonas olsson,Jonas Olsson,jonas olsson,jonas olsson,50.0,56.0,61.0,57.0,50.0,51.0,80.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
157,3991.0,Allan Romeo Nyom,allan romeo nyom,Allan-Roméo Nyom,allan romeo nyom,allan romeo nyom,51.0,27.0,76.0,66.0,44.0,37.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
158,3464.0,James McArthur,james mcarthur,James McArthur,james mcarthur,james mcarthur,71.0,56.0,65.0,61.0,51.0,69.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
159,16457.0,Jeremain Lens,jeremain lens,Jeremain Lens,jeremain lens,jeremain lens,69.0,76.0,80.0,75.0,87.0,67.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
160,3449.0,Wayne Routledge,wayne routledge,Wayne Routledge,wayne routledge,wayne routledge,72.0,69.0,68.0,55.0,71.0,63.0,34.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
161,3304.0,Harry Arter,harry arter,Harry Arter,harry arter,harry arter,68.0,70.0,76.0,75.0,63.0,68.0,49.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
162,9627.0,Neil Taylor,neil taylor,Neil Taylor,neil taylor,neil taylor,60.0,30.0,46.0,55.0,35.0,44.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
163,3669.0,Virgil van Dijk,virgil van dijk,Virgil van Dijk,virgil van dijk,virgil van dijk,41.0,55.0,81.0,64.0,43.0,64.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
164,3098.0,Victor Wanyama,victor wanyama,Victor Wanyama,victor wanyama,victor wanyama,64.0,62.0,79.0,64.0,62.0,65.0,73.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
165,11062.0,Graziano Pellè,graziano pelle,Graziano Pellè,graziano pelle,graziano pelle,83.0,81.0,81.0,69.0,79.0,76.0,91.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
166,4317.0,Kevin Mirallas,kevin mirallas,Kevin Mirallas,kevin mirallas,kevin mirallas,80.0,78.0,77.0,76.0,76.0,75.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
167,9649.0,Jack Colback,jack colback,Jack Colback,jack colback,jack colback,53.0,54.0,71.0,64.0,47.0,59.0,56.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
168,11124.0,Steven Whittaker,steven whittaker,Steven Whittaker,steven whittaker,steven whittaker,64.0,60.0,73.0,64.0,50.0,76.0,75.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
169,16334.0,Graham Dorrans,graham dorrans,Graham Dorrans,graham dorrans,graham dorrans,68.0,64.0,77.0,75.0,69.0,75.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
170,4804.0,Bradley Johnson,bradley johnson,Bradley Johnson,bradley johnson,bradley johnson,72.0,70.0,91.0,78.0,68.0,72.0,76.0,manual_fifa_index,exact,100
171,10966.0,Wes Hoolahan,wes hoolahan,Wes Hoolahan,wes hoolahan,wes hoolahan,76.0,66.0,70.0,69.0,62.0,77.0,43.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
172,23742.0,Vadis Odjidja-Ofoe,vadis odjidja ofoe,Vadis Odjidja-Ofoe,vadis odjidja ofoe,vadis odjidja ofoe,68.0,67.0,79.0,75.0,66.0,74.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
173,16027.0,Kevin Mbabu,kevin mbabu,Kevin Mbabu,kevin mbabu,kevin mbabu,41.0,19.0,41.0,24.0,28.0,35.0,53.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
174,16072.0,Vurnon Anita,vurnon anita,Vurnon Anita,vurnon anita,vurnon anita,62.0,53.0,61.0,53.0,43.0,45.0,51.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
175,3650.0,Daryl Janmaat,daryl janmaat,Daryl Janmaat,daryl janmaat,daryl janmaat,68.0,55.0,76.0,64.0,67.0,62.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
176,40124.0,Rickie Lambert,rickie lambert,Rickie Lambert,rickie lambert,rickie lambert,79.0,81.0,85.0,74.0,72.0,96.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
177,9551.0,Callum McManaman,callum mcmanaman,Callum McManaman,callum mcmanaman,callum mcmanaman,72.0,70.0,64.0,57.0,55.0,64.0,37.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
178,4417.0,Ola Toivonen,ola toivonen,Ola Toivonen,ola toivonen,ola toivonen,76.0,73.0,79.0,79.0,79.0,71.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
179,3041.0,Ciaran Clark,ciaran clark,Ciaran Clark,ciaran clark,ciaran clark,50.0,43.0,71.0,54.0,62.0,55.0,79.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
180,16067.0,Josh Onomah,josh onomah,Josh Onomah,josh onomah,josh onomah,69.0,56.0,62.0,56.0,41.0,42.0,45.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
181,20045.0,Ryan Bertrand,ryan bertrand,Ryan Bertrand,ryan bertrand,ryan bertrand,62.0,35.0,59.0,54.0,43.0,52.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
182,42701.0,Kieran Richardson,kieran richardson,Kieran Richardson,kieran richardson,kieran richardson,64.0,65.0,87.0,72.0,74.0,64.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
183,3290.0,Federico Fernández,federico fernandez,Federico Fernández,federico fernandez,federico fernandez,36.0,26.0,27.0,29.0,21.0,42.0,80.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
184,9536.0,Modou Barrow,modou barrow,Modou Barrow,modou barrow,modou barrow,64.0,68.0,65.0,60.0,46.0,60.0,43.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
185,3541.0,Chris Brunt,chris brunt,Chris Brunt,chris brunt,chris brunt,69.0,67.0,86.0,79.0,58.0,74.0,61.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
186,3520.0,Jeffrey Schlupp,jeffrey schlupp,Jeffrey Schlupp,jeffrey schlupp,jeffrey schlupp,63.0,56.0,74.0,53.0,64.0,68.0,62.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
187,3608.0,Simon Francis,simon francis,Simon Francis,simon francis,simon francis,58.0,25.0,64.0,62.0,26.0,44.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
188,3595.0,Manuel Lanzini,manuel lanzini,Manuel Lanzini,manuel lanzini,manuel lanzini,72.0,70.0,73.0,72.0,61.0,67.0,59.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
189,3495.0,Joe Gomez,joe gomez,Joe Gomez,joe gomez,joe gomez,51.0,26.0,41.0,26.0,24.0,26.0,69.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
190,3684.0,Cheikhou Kouyaté,cheikhou kouyate,Cheikhou Kouyaté,cheikhou kouyate,cheikhou kouyate,72.0,64.0,74.0,59.0,50.0,52.0,80.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
191,3062.0,Aaron Cresswell,aaron cresswell,Aaron Cresswell,aaron cresswell,aaron cresswell,60.0,53.0,71.0,62.0,40.0,59.0,58.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
192,3962.0,Diafra Sakho,diafra sakho,Diafra Sakho,diafra sakho,diafra sakho,80.0,79.0,72.0,64.0,70.0,73.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
193,3254.0,Florian Thauvin,florian thauvin,Florian Thauvin,florian thauvin,florian thauvin,74.0,70.0,76.0,74.0,64.0,57.0,66.0,manual_fifa_index,exact,100
194,4840.0,Massadio Haïdara,massadio haidara,Massadio Haïdara,massadio haidara,massadio haidara,53.0,41.0,79.0,45.0,37.0,55.0,59.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
195,20287.0,John Terry,john terry,John Terry,john terry,john terry,38.0,46.0,61.0,33.0,55.0,52.0,90.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
196,9528.0,Steven Naismith,steven naismith,Steven Naismith,steven naismith,steven naismith,81.0,76.0,74.0,64.0,66.0,79.0,76.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
197,22594.0,Matt Jarvis,matt jarvis,Matt Jarvis,matt jarvis,matt jarvis,63.0,62.0,70.0,60.0,62.0,66.0,49.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
198,20005.0,Toby Alderweireld,toby alderweireld,Toby Alderweireld,toby alderweireld,toby alderweireld,56.0,45.0,86.0,66.0,38.0,60.0,81.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
199,4831.0,Nacer Chadli,nacer chadli,Nacer Chadli,nacer chadli,nacer chadli,77.0,75.0,81.0,76.0,73.0,76.0,67.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
200,3297.0,Andros Townsend,andros townsend,Andros Townsend,andros townsend,andros townsend,70.0,66.0,82.0,78.0,59.0,83.0,54.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
201,21254.0,Carl Jenkinson,carl jenkinson,Carl Jenkinson,carl jenkinson,carl jenkinson,67.0,41.0,72.0,41.0,60.0,49.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
202,3491.0,Dimitri Payet,dimitri payet,Dimitri Payet,dimitri payet,dimitri payet,79.0,75.0,77.0,83.0,79.0,76.0,59.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
203,20543.0,Nikica Jelavić,nikica jelavic,Nikica Jelavić,nikica jelavic,nikica jelavic,75.0,77.0,74.0,70.0,69.0,81.0,77.0,manual_fifa_index,exact,100
204,43695.0,Brede Hangeland,brede hangeland,Brede Hangeland,brede hangeland,brede hangeland,19.0,34.0,63.0,39.0,38.0,44.0,80.0,manual_fifa_index,exact,100
205,4271.0,Andy Carroll,andy carroll,Andy Carroll,andy carroll,andy carroll,75.0,76.0,85.0,78.0,74.0,73.0,91.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
206,40121.0,Philipp Wollscheid,philipp wollscheid,Philipp Wollscheid,philipp wollscheid,philipp wollscheid,38.0,40.0,57.0,19.0,34.0,42.0,86.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
207,3081.0,Jamaal Lascelles,jamaal lascelles,Jamaal Lascelles,jamaal lascelles,jamaal lascelles,21.0,23.0,40.0,27.0,33.0,19.0,72.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
208,3633.0,Gareth Barry,gareth barry,Gareth Barry,gareth barry,gareth barry,58.0,56.0,77.0,71.0,65.0,72.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
209,3483.0,Mamadou Sakho,mamadou sakho,Mamadou Sakho,mamadou sakho,mamadou sakho,32.0,23.0,51.0,38.0,20.0,40.0,71.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
210,3607.0,James McCarthy,james mccarthy,James McCarthy,james mccarthy,james mccarthy,69.0,65.0,67.0,73.0,61.0,60.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
211,3340.0,Kyle Naughton,kyle naughton,Kyle Naughton,kyle naughton,kyle naughton,54.0,45.0,68.0,52.0,52.0,47.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
212,3270.0,Danny Simpson,danny simpson,Danny Simpson,danny simpson,danny simpson,58.0,27.0,37.0,54.0,50.0,54.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
213,3083.0,Heung-Min Son,heung min son,Heung Min Son,heung min son,heung min son,80.0,81.0,82.0,86.0,73.0,71.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
214,4828.0,Adlène Guédioura,adlene guedioura,Adlène Guédioura,adlene guedioura,adlene guedioura,59.0,63.0,84.0,75.0,64.0,57.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
215,5617.0,Sebastian Larsson,sebastian larsson,Sebastian Larsson,sebastian larsson,sebastian larsson,70.0,72.0,81.0,79.0,74.0,78.0,66.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
216,20230.0,Gökhan İnler,gokhan inler,Gökhan Inler,gokhan inler,gokhan inler,61.0,56.0,89.0,86.0,78.0,74.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
217,3631.0,Nathan Dyer,nathan dyer,Nathan Dyer,nathan dyer,nathan dyer,74.0,75.0,75.0,74.0,52.0,70.0,32.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
218,3310.0,Tom Carroll,tom carroll,Tom Carroll,tom carroll,tom carroll,69.0,57.0,59.0,56.0,58.0,56.0,46.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
219,3685.0,Jay Rodriguez,jay rodriguez,Jay Rodriguez,jay rodriguez,jay rodriguez,80.0,79.0,75.0,74.0,74.0,71.0,76.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
220,3300.0,Maya Yoshida,maya yoshida,Maya Yoshida,maya yoshida,maya yoshida,42.0,34.0,50.0,41.0,56.0,54.0,75.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
221,4632.0,Stephen Ireland,stephen ireland,Stephen Ireland,stephen ireland,stephen ireland,79.0,68.0,62.0,64.0,80.0,66.0,42.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
222,3389.0,Eliaquim Mangala,eliaquim mangala,Eliaquim Mangala,eliaquim mangala,eliaquim mangala,39.0,27.0,72.0,41.0,44.0,46.0,83.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
223,6330.0,Adnan Januzaj,adnan januzaj,Adnan Januzaj,adnan januzaj,adnan januzaj,68.0,66.0,58.0,67.0,67.0,60.0,23.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
224,20067.0,Darron Gibson,darron gibson,Darron Gibson,darron gibson,darron gibson,67.0,57.0,82.0,80.0,66.0,63.0,65.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
225,3612.0,Ashley Young,ashley young,Ashley Young,ashley young,ashley young,70.0,69.0,77.0,76.0,75.0,65.0,51.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
226,3504.0,Ruben Loftus-Cheek,ruben loftus cheek,Ruben Loftus-Cheek,ruben loftus cheek,ruben loftus cheek,68.0,61.0,51.0,47.0,31.0,45.0,50.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
227,4738.0,Lee Tomlin,lee tomlin,Lee Tomlin,lee tomlin,lee tomlin,69.0,74.0,76.0,69.0,57.0,71.0,53.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
228,3344.0,Andrew Surman,andrew surman,Andrew Surman,andrew surman,andrew surman,65.0,63.0,67.0,65.0,55.0,67.0,59.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
229,5460.0,Andrej Kramarić,andrej kramaric,Andrej Kramarić,andrej kramaric,andrej kramaric,78.0,76.0,77.0,75.0,73.0,79.0,60.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
230,3314.0,Phil Jones,phil jones,Phil Jones,phil jones,phil jones,42.0,50.0,68.0,59.0,60.0,55.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
231,3349.0,Michail Antonio,michail antonio,Michail Antonio,michail antonio,michail antonio,75.0,73.0,75.0,70.0,68.0,73.0,75.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
232,4035.0,Ryan Shawcross,ryan shawcross,Ryan Shawcross,ryan shawcross,ryan shawcross,31.0,53.0,44.0,28.0,35.0,48.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
233,3482.0,James Collins,james collins,James Collins,james collins,james collins,34.0,38.0,70.0,51.0,36.0,51.0,81.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
234,3065.0,Paul Dummett,paul dummett,Paul Dummett,paul dummett,paul dummett,55.0,41.0,40.0,35.0,33.0,43.0,72.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
235,6631.0,Mathieu Flamini,mathieu flamini,Mathieu Flamini,mathieu flamini,mathieu flamini,69.0,60.0,78.0,68.0,73.0,61.0,70.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
236,3101.0,Vincent Kompany,vincent kompany,Vincent Kompany,vincent kompany,vincent kompany,41.0,45.0,76.0,55.0,46.0,63.0,84.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
237,3576.0,Martin Olsson,martin olsson,Martin Olsson,martin olsson,martin olsson,69.0,55.0,75.0,64.0,65.0,49.0,64.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
238,20253.0,Samir Nasri,samir nasri,Samir Nasri,samir nasri,samir nasri,81.0,76.0,75.0,77.0,73.0,77.0,42.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
239,50245.0,Marouane Chamakh,marouane chamakh,Marouane Chamakh,marouane chamakh,marouane chamakh,77.0,73.0,80.0,72.0,76.0,80.0,79.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
240,3263.0,Craig Cathcart,craig cathcart,Craig Cathcart,craig cathcart,craig cathcart,27.0,29.0,56.0,41.0,30.0,28.0,74.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
241,3077.0,Jan Vertonghen,jan vertonghen,Jan Vertonghen,jan vertonghen,jan vertonghen,65.0,60.0,86.0,68.0,52.0,68.0,82.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
242,3086.0,Ben Davies,ben davies,Ben Davies,ben davies,ben davies,60.0,51.0,53.0,43.0,37.0,54.0,63.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
243,9641.0,Fraizer Campbell,fraizer campbell,Fraizer Campbell,fraizer campbell,fraizer campbell,72.0,73.0,70.0,62.0,67.0,68.0,68.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
244,3448.0,Martin Kelly,martin kelly,Martin Kelly,martin kelly,martin kelly,42.0,38.0,66.0,38.0,39.0,58.0,77.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
245,3309.0,Sebastian Prödl,sebastian prodl,Sebastian Prödl,sebastian prodl,sebastian prodl,37.0,34.0,47.0,32.0,22.0,35.0,85.0,yarknyorulmaz/fifa-index-player-ratings-dataset-epl-v16-v24,exact,100
